日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-06-12,300750,252.0,249.81,252.5,248.77,175696,4386403720.0,1.49,-0.28,-0.69,0.45
2025-06-13,300750,248.1,248.2,250.41,246.37,174032,4322411795.0,1.62,-0.64,-1.61,0.45
2025-06-16,300750,248.0,246.66,248.7,245.8,122176,3013514215.0,1.17,-0.62,-1.54,0.31
2025-06-17,300750,246.96,246.26,248.43,245.22,97650,2407928749.0,1.3,-0.16,-0.4,0.25
2025-06-18,300750,246.98,245.57,249.58,245.57,104606,2586543839.0,1.63,-0.28,-0.69,0.27
2025-06-19,300750,245.3,242.1,246.16,241.6,147985,3604508604.0,1.86,-1.41,-3.47,0.38
2025-06-20,300750,241.06,240.26,243.12,239.5,136883,3293985956.0,1.5,-0.76,-1.84,0.35
2025-06-23,300750,239.3,239.61,240.6,238.03,127099,3040680713.0,1.07,-0.27,-0.65,0.33
2025-06-24,300750,240.58,245.92,248.08,240.58,235011,5767361453.0,3.13,2.63,6.31,0.6
2025-06-25,300750,246.5,254.9,255.88,246.0,315377,7930320892.0,4.02,3.65,8.98,0.81
2025-06-26,300750,255.88,252.79,256.29,252.36,199145,5062386536.0,1.54,-0.83,-2.11,0.51
2025-06-27,300750,256.5,250.99,257.45,250.11,236201,5985026676.0,2.9,-0.71,-1.8,0.61
2025-06-30,300750,251.5,252.22,253.5,249.7,176234,4434817078.0,1.51,0.49,1.23,0.41
2025-07-01,300750,252.5,251.5,252.74,249.88,95323,2395104336.0,1.13,-0.29,-0.72,0.22
2025-07-02,300750,251.5,250.45,252.01,249.19,115714,2897311834.0,1.12,-0.42,-1.05,0.27
2025-07-03,300750,251.47,262.59,263.21,250.59,338037,8746803693.0,5.04,4.85,12.14,0.79
2025-07-04,300750,265.01,265.8,269.98,260.98,272060,7214227943.0,3.43,1.22,3.21,0.64
2025-07-07,300750,265.8,260.89,268.88,258.88,174665,4568972964.0,3.76,-1.85,-4.91,0.41
2025-07-08,300750,260.7,263.31,265.9,259.82,155923,4104293094.0,2.33,0.93,2.42,0.37
2025-07-09,300750,262.2,270.8,274.46,262.1,293884,7948423738.0,4.69,2.84,7.49,0.69
2025-07-10,300750,274.99,272.0,274.99,268.5,242393,6594201202.0,2.4,0.44,1.2,0.57
2025-07-11,300750,271.5,271.5,274.0,270.1,213282,5798544034.0,1.43,-0.18,-0.5,0.5
2025-07-14,300750,271.0,268.5,271.32,266.1,149789,4013693003.0,1.92,-1.1,-3.0,0.35
2025-07-15,300750,268.5,267.75,272.5,266.0,169526,4553827628.0,2.42,-0.28,-0.75,0.4
2025-07-16,300750,268.5,264.4,268.7,263.04,156265,4135841242.0,2.11,-1.25,-3.35,0.37
2025-07-17,300750,265.37,265.5,267.75,264.36,145110,3852746250.0,1.28,0.42,1.1,0.34
2025-07-18,300750,268.7,271.2,272.45,265.8,221866,5981601234.0,2.5,2.15,5.7,0.52
2025-07-21,300750,277.0,279.66,282.0,273.55,324863,9047295148.0,3.12,3.12,8.46,0.76
2025-07-22,300750,280.0,286.66,290.0,279.18,333090,9468912161.0,3.87,2.5,7.0,0.78
2025-07-23,300750,288.16,287.02,290.75,286.59,200190,5772653125.0,1.45,0.13,0.36,0.47
2025-07-24,300750,289.0,285.2,289.2,282.91,223891,6394082072.0,2.19,-0.63,-1.82,0.53
2025-07-25,300750,285.2,282.8,285.2,281.75,134326,3802835260.0,1.21,-0.84,-2.4,0.32
2025-07-28,300750,283.02,286.3,289.09,281.3,238973,6830867028.0,2.75,1.24,3.5,0.56
2025-07-29,300750,286.7,291.82,292.0,286.68,233946,6785427583.0,1.86,1.93,5.52,0.55
2025-07-30,300750,292.2,277.09,292.2,276.36,415943,11712764593.0,5.43,-5.05,-14.73,0.98
2025-07-31,300750,280.8,264.62,281.98,264.62,447104,12088514551.0,6.27,-4.5,-12.47,1.05
2025-08-01,300750,264.8,263.07,266.6,262.75,252500,6682814646.0,1.45,-0.59,-1.55,0.59
2025-08-04,300750,263.0,266.48,268.0,261.7,237682,6286238371.0,2.39,1.3,3.41,0.56
2025-08-05,300750,267.5,265.7,269.0,263.5,219760,5844478669.0,2.06,-0.29,-0.78,0.52
2025-08-06,300750,265.22,265.0,266.9,263.23,153233,4058482395.0,1.38,-0.26,-0.7,0.36
2025-08-07,300750,265.0,263.05,266.49,262.2,165481,4363462114.0,1.62,-0.74,-1.95,0.39
2025-08-08,300750,264.0,263.48,266.16,262.01,174282,4604736202.0,1.58,0.16,0.43,0.41
2025-08-11,300750,263.48,263.66,266.15,262.5,213309,5627553110.0,1.39,0.07,0.18,0.5
2025-08-12,300750,263.5,263.25,265.18,257.72,222407,5829140856.0,2.83,-0.16,-0.41,0.52
2025-08-13,300750,264.77,273.6,275.0,264.51,394668,10661084796.0,3.98,3.93,10.35,0.93
2025-08-14,300750,276.89,279.89,282.0,274.48,371708,10378442059.0,2.75,2.3,6.29,0.87
2025-08-15,300750,278.38,280.67,282.3,276.1,241092,6735591187.0,2.22,0.28,0.78,0.57
2025-08-18,300750,280.67,283.0,285.48,278.02,285288,8056186541.0,2.66,0.83,2.33,0.67
2025-08-19,300750,283.0,277.8,284.0,276.22,244286,6816442573.0,2.75,-1.84,-5.2,0.57
2025-08-20,300750,277.5,279.2,279.99,272.05,233535,6414344336.0,2.86,0.5,1.4,0.55
2025-08-21,300750,279.27,279.0,281.8,278.0,182698,5103914720.0,1.36,-0.07,-0.2,0.43
2025-08-22,300750,278.93,287.18,289.35,278.6,264219,7543698627.0,3.85,2.93,8.18,0.62
2025-08-25,300750,290.0,290.28,293.88,286.78,312297,9046692965.0,2.47,1.08,3.1,0.73
2025-08-26,300750,287.02,289.5,290.99,285.58,230245,6648848315.0,1.86,-0.27,-0.78,0.54
2025-08-27,300750,289.0,278.3,289.54,278.19,382584,10859010299.0,3.92,-3.87,-11.2,0.9
2025-08-28,300750,276.06,277.41,278.99,272.72,304664,8407974991.0,2.25,-0.32,-0.89,0.72
2025-08-29,300750,278.31,306.18,316.66,277.95,780139,23482893636.0,13.95,10.37,28.77,1.83
2025-09-01,300750,306.5,304.0,306.9,299.3,429964,13012795663.0,2.48,-0.71,-2.18,1.01
2025-09-02,300750,304.03,302.87,311.1,299.03,371169,11289093082.0,3.97,-0.37,-1.13,0.87
2025-09-03,300750,303.5,309.0,311.65,303.03,508975,15640548986.0,2.85,2.02,6.13,1.2
2025-09-04,300750,313.47,304.03,323.33,300.63,657548,20442631453.0,7.35,-1.61,-4.97,1.55
2025-09-05,300750,299.9,325.11,325.11,299.82,708198,22440211715.0,8.32,6.93,21.08,1.67
2025-09-08,300750,334.0,325.37,337.65,323.5,588346,19349632049.0,4.35,0.08,0.26,1.38
2025-09-09,300750,322.8,320.0,334.58,317.16,434024,14085497657.0,5.35,-1.65,-5.37,1.02
2025-09-10,300750,317.99,316.04,322.0,313.0,367527,11649703595.0,2.81,-1.24,-3.96,0.86
2025-09-11,300750,315.55,322.55,322.98,309.04,380345,12060756826.0,4.41,2.06,6.51,0.89
2025-09-12,300750,325.9,325.0,329.9,322.2,338713,11031032652.0,2.39,0.76,2.45,0.8
2025-09-15,300750,346.01,354.7,371.52,344.02,718410,25586615240.0,8.46,9.14,29.7,1.69
2025-09-16,300750,356.11,353.42,359.0,348.5,377445,13325722241.0,2.96,-0.36,-1.28,0.89
2025-09-17,300750,356.8,377.1,381.88,354.0,543771,20113064234.0,7.89,6.7,23.68,1.28
2025-09-18,300750,374.59,366.89,380.0,360.8,518897,19308545613.0,5.09,-2.71,-10.21,1.22
2025-09-19,300750,365.0,368.49,375.71,361.72,339149,12515443886.0,3.81,0.44,1.6,0.8
2025-09-22,300750,370.5,370.05,372.72,362.78,285278,10474484764.0,2.7,0.42,1.56,0.67
2025-09-23,300750,368.0,368.15,376.96,360.0,348493,12813882349.0,4.58,-0.51,-1.9,0.82
2025-09-24,300750,371.0,379.93,380.0,366.06,383145,14311189086.0,3.79,3.2,11.78,0.9
2025-09-25,300750,376.6,392.85,402.59,376.47,466393,18251421707.0,6.87,3.4,12.92,1.1
2025-09-26,300750,392.02,380.4,399.99,380.0,362633,14106499741.0,5.09,-3.17,-12.45,0.85
2025-09-29,300750,386.34,397.37,399.89,386.01,389647,15381134070.0,3.65,4.46,16.97,0.92
2025-09-30,300750,396.0,402.0,408.88,396.0,330313,13278445666.0,3.24,1.17,4.63,0.78
2025-10-09,300750,399.98,409.89,424.36,399.74,412088,16989122538.0,6.12,1.96,7.89,0.97
2025-10-10,300750,401.0,381.95,403.8,379.01,533118,20684330795.0,6.05,-6.82,-27.94,1.25
2025-10-13,300750,362.86,374.5,384.6,362.86,471510,17618650276.0,5.69,-1.95,-7.45,1.11
2025-10-14,300750,381.0,358.0,385.8,355.77,496399,18319370880.0,8.02,-4.41,-16.5,1.17
2025-10-15,300750,358.5,369.3,369.71,354.76,369934,13383852916.0,4.18,3.16,11.3,0.87
2025-10-16,300750,367.5,368.5,373.9,364.5,276295,10185159269.0,2.55,-0.22,-0.8,0.65
2025-10-17,300750,367.5,358.14,375.0,356.99,319058,11588825855.0,4.89,-2.81,-10.36,0.75
2025-10-20,300750,365.0,366.5,368.89,359.53,284324,10372513059.0,2.61,2.33,8.36,0.67
2025-10-21,300750,373.0,375.9,381.35,363.1,446329,16784956526.0,4.98,2.56,9.4,1.05
2025-10-22,300750,375.9,372.86,378.88,368.2,219459,8178934535.0,2.84,-0.81,-3.04,0.52
2025-10-23,300750,373.8,376.45,378.8,369.0,239981,8982628026.0,2.63,0.96,3.59,0.56
2025-10-24,300750,379.97,385.77,387.8,378.0,320416,12276721104.0,2.6,2.48,9.32,0.75
2025-10-27,300750,393.0,386.18,393.0,376.57,404510,15542852577.0,4.26,0.11,0.41,0.95
2025-10-28,300750,386.16,386.48,393.8,383.02,287083,11160796766.0,2.79,0.08,0.3,0.67
2025-10-29,300750,386.0,400.0,400.04,384.7,344740,13644645225.0,3.97,3.5,13.52,0.81
2025-10-30,300750,405.98,398.29,409.08,396.83,343061,13797530228.0,3.06,-0.43,-1.71,0.81
2025-10-31,300750,398.0,388.77,406.8,388.2,340484,13515773431.0,4.67,-2.39,-9.52,0.8
2025-11-03,300750,387.0,386.86,391.91,375.77,263682,10106566781.0,4.15,-0.49,-1.91,0.62
2025-11-04,300750,383.06,378.95,386.5,374.0,239391,9091842152.0,3.23,-2.04,-7.91,0.56
2025-11-05,300750,372.85,388.7,393.0,372.0,311425,11937586811.0,5.54,2.57,9.75,0.73
2025-11-06,300750,390.0,394.68,399.49,388.7,234475,9261688311.0,2.78,1.54,5.98,0.55
2025-11-07,300750,393.5,395.37,397.51,388.88,165549,6516185370.0,2.19,0.17,0.69,0.39
2025-11-10,300750,398.4,384.51,400.31,383.32,238960,9267204047.0,4.3,-2.75,-10.86,0.56
2025-11-11,300750,386.0,385.6,394.77,384.5,193032,7500041113.0,2.67,0.28,1.09,0.45
2025-11-12,300750,390.78,386.38,392.99,383.98,212998,8261238196.0,2.34,0.2,0.78,0.5
2025-11-13,300750,385.05,415.6,421.3,385.05,562654,22945441956.0,9.38,7.56,29.22,1.32
2025-11-14,300750,407.0,408.88,414.6,405.63,184708,7557491783.08,2.16,-1.62,-6.72,0.43
